tanggal,keterangan,nama_variant,demand,is_holiday,year_month,is_ramadan,is_weekend
2024-06-09,SHIFTPUTIH - AKHIR,Coklat,33,0,2024-06,0,1
2024-06-09,SHIFTPUTIH - AKHIR,Moca,3,0,2024-06,0,1
2024-06-09,SHIFTPUTIH - AKHIR,Original (Putih),5,0,2024-06,0,1
2024-06-09,SHIFTPUTIH - AKHIR,Strawberry,14,0,2024-06,0,1
2024-06-09,SHIFTPUTIH - AWAL,Coklat,11,0,2024-06,0,1
2024-06-09,SHIFTPUTIH - AWAL,Moca,4,0,2024-06,0,1
2024-06-09,SHIFTPUTIH - AWAL,Original (Putih),6,0,2024-06,0,1
2024-06-09,SHIFTPUTIH - AWAL,Strawberry,1,0,2024-06,0,1
2024-06-10,SHIFT1 - AKHIR,Coklat,549,0,2024-06,0,0
2024-06-10,SHIFT1 - AKHIR,Moca,226,0,2024-06,0,0
2024-06-10,SHIFT1 - AKHIR,Original (Putih),195,0,2024-06,0,0
2024-06-10,SHIFT1 - AKHIR,Strawberry,363,0,2024-06,0,0
2024-06-10,SHIFT1 - AWAL,Coklat,382,0,2024-06,0,0
2024-06-10,SHIFT1 - AWAL,Moca,134,0,2024-06,0,0
2024-06-10,SHIFT1 - AWAL,Original (Putih),157,0,2024-06,0,0
2024-06-10,SHIFT1 - AWAL,Strawberry,281,0,2024-06,0,0
2024-06-10,SHIFT2 - AKHIR,Coklat,206,0,2024-06,0,0
2024-06-10,SHIFT2 - AKHIR,Moca,52,0,2024-06,0,0
2024-06-10,SHIFT2 - AKHIR,Original (Putih),89,0,2024-06,0,0
2024-06-10,SHIFT2 - AKHIR,Strawberry,103,0,2024-06,0,0
2024-06-10,SHIFT2 - AWAL,Coklat,0,0,2024-06,0,0
2024-06-10,SHIFT2 - AWAL,Moca,0,0,2024-06,0,0
2024-06-10,SHIFT2 - AWAL,Original (Putih),0,0,2024-06,0,0
2024-06-10,SHIFT2 - AWAL,Strawberry,4,0,2024-06,0,0
2024-06-10,SHIFT3 - AKHIR,Coklat,122,0,2024-06,0,0
2024-06-10,SHIFT3 - AKHIR,Moca,53,0,2024-06,0,0
2024-06-10,SHIFT3 - AKHIR,Original (Putih),28,0,2024-06,0,0
2024-06-10,SHIFT3 - AKHIR,Strawberry,69,0,2024-06,0,0
2024-06-10,SHIFT3 - AWAL,Coklat,21,0,2024-06,0,0
2024-06-10,SHIFT3 - AWAL,Moca,5,0,2024-06,0,0
2024-06-10,SHIFT3 - AWAL,Original (Putih),14,0,2024-06,0,0
2024-06-10,SHIFT3 - AWAL,Strawberry,5,0,2024-06,0,0
2024-06-10,SHIFTPUTIH - AKHIR,Coklat,16,0,2024-06,0,0
2024-06-10,SHIFTPUTIH - AKHIR,Moca,9,0,2024-06,0,0
2024-06-10,SHIFTPUTIH - AKHIR,Original (Putih),5,0,2024-06,0,0
2024-06-10,SHIFTPUTIH - AKHIR,Strawberry,8,0,2024-06,0,0
2024-06-10,SHIFTPUTIH - AWAL,Coklat,39,0,2024-06,0,0
2024-06-10,SHIFTPUTIH - AWAL,Moca,13,0,2024-06,0,0
2024-06-10,SHIFTPUTIH - AWAL,Original (Putih),26,0,2024-06,0,0
2024-06-10,SHIFTPUTIH - AWAL,Strawberry,11,0,2024-06,0,0
2024-06-11,SHIFT1 - AKHIR,Coklat,574,0,2024-06,0,0
2024-06-11,SHIFT1 - AKHIR,Moca,165,0,2024-06,0,0
2024-06-11,SHIFT1 - AKHIR,Original (Putih),241,0,2024-06,0,0
2024-06-11,SHIFT1 - AKHIR,Strawberry,247,0,2024-06,0,0
2024-06-11,SHIFT1 - AWAL,Coklat,497,0,2024-06,0,0
2024-06-11,SHIFT1 - AWAL,Moca,147,0,2024-06,0,0
2024-06-11,SHIFT1 - AWAL,Original (Putih),142,0,2024-06,0,0
2024-06-11,SHIFT1 - AWAL,Strawberry,208,0,2024-06,0,0
2024-06-11,SHIFT2 - AKHIR,Coklat,304,0,2024-06,0,0
2024-06-11,SHIFT2 - AKHIR,Moca,112,0,2024-06,0,0
2024-06-11,SHIFT2 - AKHIR,Original (Putih),43,0,2024-06,0,0
2024-06-11,SHIFT2 - AKHIR,Strawberry,143,0,2024-06,0,0
2024-06-11,SHIFT2 - AWAL,Coklat,9,0,2024-06,0,0
2024-06-11,SHIFT2 - AWAL,Moca,6,0,2024-06,0,0
2024-06-11,SHIFT2 - AWAL,Original (Putih),4,0,2024-06,0,0
2024-06-11,SHIFT2 - AWAL,Strawberry,12,0,2024-06,0,0
2024-06-11,SHIFT3 - AKHIR,Coklat,107,0,2024-06,0,0
2024-06-11,SHIFT3 - AKHIR,Moca,57,0,2024-06,0,0
2024-06-11,SHIFT3 - AKHIR,Original (Putih),57,0,2024-06,0,0
2024-06-11,SHIFT3 - AKHIR,Strawberry,33,0,2024-06,0,0
2024-06-11,SHIFT3 - AWAL,Coklat,22,0,2024-06,0,0
2024-06-11,SHIFT3 - AWAL,Moca,16,0,2024-06,0,0
2024-06-11,SHIFT3 - AWAL,Original (Putih),3,0,2024-06,0,0
2024-06-11,SHIFT3 - AWAL,Strawberry,6,0,2024-06,0,0
2024-06-11,SHIFTPUTIH - AKHIR,Coklat,32,0,2024-06,0,0
2024-06-11,SHIFTPUTIH - AKHIR,Moca,17,0,2024-06,0,0
2024-06-11,SHIFTPUTIH - AKHIR,Original (Putih),19,0,2024-06,0,0
2024-06-11,SHIFTPUTIH - AKHIR,Strawberry,29,0,2024-06,0,0
2024-06-11,SHIFTPUTIH - AWAL,Coklat,51,0,2024-06,0,0
2024-06-11,SHIFTPUTIH - AWAL,Moca,28,0,2024-06,0,0
2024-06-11,SHIFTPUTIH - AWAL,Original (Putih),1,0,2024-06,0,0
2024-06-11,SHIFTPUTIH - AWAL,Strawberry,8,0,2024-06,0,0
2024-06-12,SHIFT1 - AKHIR,Coklat,488,0,2024-06,0,0
2024-06-12,SHIFT1 - AKHIR,Moca,217,0,2024-06,0,0
2024-06-12,SHIFT1 - AKHIR,Original (Putih),258,0,2024-06,0,0
2024-06-12,SHIFT1 - AKHIR,Strawberry,293,0,2024-06,0,0
2024-06-12,SHIFT1 - AWAL,Coklat,552,0,2024-06,0,0
2024-06-12,SHIFT1 - AWAL,Moca,162,0,2024-06,0,0
2024-06-12,SHIFT1 - AWAL,Original (Putih),140,0,2024-06,0,0
2024-06-12,SHIFT1 - AWAL,Strawberry,166,0,2024-06,0,0
2024-06-12,SHIFT2 - AKHIR,Coklat,266,0,2024-06,0,0
2024-06-12,SHIFT2 - AKHIR,Moca,83,0,2024-06,0,0
2024-06-12,SHIFT2 - AKHIR,Original (Putih),40,0,2024-06,0,0
2024-06-12,SHIFT2 - AKHIR,Strawberry,130,0,2024-06,0,0
2024-06-12,SHIFT2 - AWAL,Coklat,15,0,2024-06,0,0
2024-06-12,SHIFT2 - AWAL,Moca,5,0,2024-06,0,0
2024-06-12,SHIFT2 - AWAL,Original (Putih),3,0,2024-06,0,0
2024-06-12,SHIFT2 - AWAL,Strawberry,5,0,2024-06,0,0
2024-06-12,SHIFT3 - AKHIR,Coklat,87,0,2024-06,0,0
2024-06-12,SHIFT3 - AKHIR,Moca,42,0,2024-06,0,0
2024-06-12,SHIFT3 - AKHIR,Original (Putih),88,0,2024-06,0,0
2024-06-12,SHIFT3 - AKHIR,Strawberry,39,0,2024-06,0,0
2024-06-12,SHIFT3 - AWAL,Coklat,23,0,2024-06,0,0
2024-06-12,SHIFT3 - AWAL,Moca,9,0,2024-06,0,0
2024-06-12,SHIFT3 - AWAL,Original (Putih),4,0,2024-06,0,0
2024-06-12,SHIFT3 - AWAL,Strawberry,19,0,2024-06,0,0
2024-06-12,SHIFTPUTIH - AKHIR,Coklat,47,0,2024-06,0,0
2024-06-12,SHIFTPUTIH - AKHIR,Moca,19,0,2024-06,0,0
2024-06-12,SHIFTPUTIH - AKHIR,Original (Putih),19,0,2024-06,0,0
2024-06-12,SHIFTPUTIH - AKHIR,Strawberry,13,0,2024-06,0,0
2024-06-12,SHIFTPUTIH - AWAL,Coklat,47,0,2024-06,0,0
2024-06-12,SHIFTPUTIH - AWAL,Moca,19,0,2024-06,0,0
2024-06-12,SHIFTPUTIH - AWAL,Original (Putih),7,0,2024-06,0,0
2024-06-12,SHIFTPUTIH - AWAL,Strawberry,16,0,2024-06,0,0
2024-06-13,SHIFT1 - AKHIR,Coklat,570,0,2024-06,0,0
2024-06-13,SHIFT1 - AKHIR,Moca,176,0,2024-06,0,0
2024-06-13,SHIFT1 - AKHIR,Original (Putih),224,0,2024-06,0,0
2024-06-13,SHIFT1 - AKHIR,Strawberry,332,0,2024-06,0,0
2024-06-13,SHIFT1 - AWAL,Coklat,442,0,2024-06,0,0
2024-06-13,SHIFT1 - AWAL,Moca,165,0,2024-06,0,0
2024-06-13,SHIFT1 - AWAL,Original (Putih),159,0,2024-06,0,0
2024-06-13,SHIFT1 - AWAL,Strawberry,222,0,2024-06,0,0
2024-06-13,SHIFT2 - AKHIR,Coklat,352,0,2024-06,0,0
2024-06-13,SHIFT2 - AKHIR,Moca,82,0,2024-06,0,0
2024-06-13,SHIFT2 - AKHIR,Original (Putih),28,0,2024-06,0,0
2024-06-13,SHIFT2 - AKHIR,Strawberry,122,0,2024-06,0,0
2024-06-13,SHIFT2 - AWAL,Coklat,14,0,2024-06,0,0
2024-06-13,SHIFT2 - AWAL,Moca,3,0,2024-06,0,0
2024-06-13,SHIFT2 - AWAL,Original (Putih),5,0,2024-06,0,0
2024-06-13,SHIFT2 - AWAL,Strawberry,6,0,2024-06,0,0
2024-06-13,SHIFT3 - AKHIR,Coklat,114,0,2024-06,0,0
2024-06-13,SHIFT3 - AKHIR,Moca,41,0,2024-06,0,0
2024-06-13,SHIFT3 - AKHIR,Original (Putih),64,0,2024-06,0,0
2024-06-13,SHIFT3 - AKHIR,Strawberry,55,0,2024-06,0,0
2024-06-13,SHIFT3 - AWAL,Coklat,28,0,2024-06,0,0
2024-06-13,SHIFT3 - AWAL,Moca,14,0,2024-06,0,0
2024-06-13,SHIFT3 - AWAL,Original (Putih),5,0,2024-06,0,0
2024-06-13,SHIFT3 - AWAL,Strawberry,14,0,2024-06,0,0
2024-06-13,SHIFTPUTIH - AKHIR,Coklat,37,0,2024-06,0,0
2024-06-13,SHIFTPUTIH - AKHIR,Moca,16,0,2024-06,0,0
2024-06-13,SHIFTPUTIH - AKHIR,Original (Putih),19,0,2024-06,0,0
2024-06-13,SHIFTPUTIH - AKHIR,Strawberry,24,0,2024-06,0,0
2024-06-13,SHIFTPUTIH - AWAL,Coklat,46,0,2024-06,0,0
2024-06-13,SHIFTPUTIH - AWAL,Moca,16,0,2024-06,0,0
2024-06-13,SHIFTPUTIH - AWAL,Original (Putih),3,0,2024-06,0,0
2024-06-13,SHIFTPUTIH - AWAL,Strawberry,7,0,2024-06,0,0
2024-06-14,SHIFT1 - AKHIR,Coklat,660,0,2024-06,0,0
2024-06-14,SHIFT1 - AKHIR,Moca,208,0,2024-06,0,0
2024-06-14,SHIFT1 - AKHIR,Original (Putih),133,0,2024-06,0,0
2024-06-14,SHIFT1 - AKHIR,Strawberry,258,0,2024-06,0,0
2024-06-14,SHIFT1 - AWAL,Coklat,573,0,2024-06,0,0
2024-06-14,SHIFT1 - AWAL,Moca,121,0,2024-06,0,0
2024-06-14,SHIFT1 - AWAL,Original (Putih),117,0,2024-06,0,0
2024-06-14,SHIFT1 - AWAL,Strawberry,158,0,2024-06,0,0
2024-06-14,SHIFT2 - AKHIR,Coklat,333,0,2024-06,0,0
2024-06-14,SHIFT2 - AKHIR,Moca,54,0,2024-06,0,0
2024-06-14,SHIFT2 - AKHIR,Original (Putih),42,0,2024-06,0,0
2024-06-14,SHIFT2 - AKHIR,Strawberry,66,0,2024-06,0,0
2024-06-14,SHIFT2 - AWAL,Coklat,19,0,2024-06,0,0
2024-06-14,SHIFT2 - AWAL,Moca,2,0,2024-06,0,0
2024-06-14,SHIFT2 - AWAL,Original (Putih),1,0,2024-06,0,0
2024-06-14,SHIFT2 - AWAL,Strawberry,2,0,2024-06,0,0
2024-06-14,SHIFT3 - AKHIR,Coklat,107,0,2024-06,0,0
2024-06-14,SHIFT3 - AKHIR,Moca,26,0,2024-06,0,0
2024-06-14,SHIFT3 - AKHIR,Original (Putih),38,0,2024-06,0,0
2024-06-14,SHIFT3 - AKHIR,Strawberry,86,0,2024-06,0,0
2024-06-14,SHIFT3 - AWAL,Coklat,35,0,2024-06,0,0
2024-06-14,SHIFT3 - AWAL,Moca,12,0,2024-06,0,0
2024-06-14,SHIFT3 - AWAL,Original (Putih),4,0,2024-06,0,0
2024-06-14,SHIFT3 - AWAL,Strawberry,4,0,2024-06,0,0
2024-06-14,SHIFTPUTIH - AKHIR,Coklat,37,0,2024-06,0,0
2024-06-14,SHIFTPUTIH - AKHIR,Moca,12,0,2024-06,0,0
2024-06-14,SHIFTPUTIH - AKHIR,Original (Putih),17,0,2024-06,0,0
2024-06-14,SHIFTPUTIH - AKHIR,Strawberry,14,0,2024-06,0,0
2024-06-14,SHIFTPUTIH - AWAL,Coklat,51,0,2024-06,0,0
2024-06-14,SHIFTPUTIH - AWAL,Moca,8,0,2024-06,0,0
2024-06-14,SHIFTPUTIH - AWAL,Original (Putih),2,0,2024-06,0,0
2024-06-14,SHIFTPUTIH - AWAL,Strawberry,8,0,2024-06,0,0
2024-06-15,SHIFT1 - AKHIR,Coklat,407,0,2024-06,0,1
2024-06-15,SHIFT1 - AKHIR,Moca,153,0,2024-06,0,1
2024-06-15,SHIFT1 - AKHIR,Original (Putih),103,0,2024-06,0,1
2024-06-15,SHIFT1 - AKHIR,Strawberry,177,0,2024-06,0,1
2024-06-15,SHIFT1 - AWAL,Coklat,410,0,2024-06,0,1
2024-06-15,SHIFT1 - AWAL,Moca,112,0,2024-06,0,1
2024-06-15,SHIFT1 - AWAL,Original (Putih),91,0,2024-06,0,1
2024-06-15,SHIFT1 - AWAL,Strawberry,70,0,2024-06,0,1
2024-06-15,SHIFT2 - AKHIR,Coklat,211,0,2024-06,0,1
2024-06-15,SHIFT2 - AKHIR,Moca,47,0,2024-06,0,1
2024-06-15,SHIFT2 - AKHIR,Original (Putih),23,0,2024-06,0,1
2024-06-15,SHIFT2 - AKHIR,Strawberry,74,0,2024-06,0,1
2024-06-15,SHIFT2 - AWAL,Coklat,17,0,2024-06,0,1
2024-06-15,SHIFT2 - AWAL,Moca,3,0,2024-06,0,1
2024-06-15,SHIFT2 - AWAL,Original (Putih),4,0,2024-06,0,1
2024-06-15,SHIFT2 - AWAL,Strawberry,6,0,2024-06,0,1
2024-06-15,SHIFT3 - AKHIR,Coklat,85,0,2024-06,0,1
2024-06-15,SHIFT3 - AKHIR,Moca,14,0,2024-06,0,1
2024-06-15,SHIFT3 - AKHIR,Original (Putih),20,0,2024-06,0,1
2024-06-15,SHIFT3 - AKHIR,Strawberry,60,0,2024-06,0,1
2024-06-15,SHIFT3 - AWAL,Coklat,57,0,2024-06,0,1
2024-06-15,SHIFT3 - AWAL,Moca,14,0,2024-06,0,1
2024-06-15,SHIFT3 - AWAL,Original (Putih),14,0,2024-06,0,1
2024-06-15,SHIFT3 - AWAL,Strawberry,16,0,2024-06,0,1
2024-06-15,SHIFTPUTIH - AKHIR,Coklat,50,0,2024-06,0,1
2024-06-15,SHIFTPUTIH - AKHIR,Moca,9,0,2024-06,0,1
2024-06-15,SHIFTPUTIH - AKHIR,Original (Putih),11,0,2024-06,0,1
2024-06-15,SHIFTPUTIH - AKHIR,Strawberry,13,0,2024-06,0,1
2024-06-15,SHIFTPUTIH - AWAL,Coklat,29,0,2024-06,0,1
2024-06-15,SHIFTPUTIH - AWAL,Moca,13,0,2024-06,0,1
2024-06-15,SHIFTPUTIH - AWAL,Original (Putih),5,0,2024-06,0,1
2024-06-15,SHIFTPUTIH - AWAL,Strawberry,1,0,2024-06,0,1
2024-06-16,SHIFT1 - AKHIR,Coklat,247,0,2024-06,0,1
2024-06-16,SHIFT1 - AKHIR,Moca,105,0,2024-06,0,1
2024-06-16,SHIFT1 - AKHIR,Original (Putih),95,0,2024-06,0,1
2024-06-16,SHIFT1 - AKHIR,Strawberry,58,0,2024-06,0,1
2024-06-16,SHIFT1 - AWAL,Coklat,219,0,2024-06,0,1
2024-06-16,SHIFT1 - AWAL,Moca,59,0,2024-06,0,1
2024-06-16,SHIFT1 - AWAL,Original (Putih),56,0,2024-06,0,1
2024-06-16,SHIFT1 - AWAL,Strawberry,59,0,2024-06,0,1
2024-06-16,SHIFT2 - AKHIR,Coklat,141,0,2024-06,0,1
2024-06-16,SHIFT2 - AKHIR,Moca,24,0,2024-06,0,1
2024-06-16,SHIFT2 - AKHIR,Original (Putih),47,0,2024-06,0,1
2024-06-16,SHIFT2 - AKHIR,Strawberry,36,0,2024-06,0,1
2024-06-16,SHIFT2 - AWAL,Coklat,5,0,2024-06,0,1
2024-06-16,SHIFT2 - AWAL,Moca,1,0,2024-06,0,1
2024-06-16,SHIFT2 - AWAL,Original (Putih),5,0,2024-06,0,1
2024-06-16,SHIFT2 - AWAL,Strawberry,2,0,2024-06,0,1
2024-06-16,SHIFT3 - AKHIR,Coklat,59,0,2024-06,0,1
2024-06-16,SHIFT3 - AKHIR,Moca,23,0,2024-06,0,1
2024-06-16,SHIFT3 - AKHIR,Original (Putih),26,0,2024-06,0,1
2024-06-16,SHIFT3 - AKHIR,Strawberry,37,0,2024-06,0,1
2024-06-16,SHIFT3 - AWAL,Coklat,9,0,2024-06,0,1
2024-06-16,SHIFT3 - AWAL,Moca,2,0,2024-06,0,1
2024-06-16,SHIFT3 - AWAL,Original (Putih),7,0,2024-06,0,1
2024-06-16,SHIFT3 - AWAL,Strawberry,3,0,2024-06,0,1
2024-06-16,SHIFTPUTIH - AKHIR,Coklat,37,0,2024-06,0,1
2024-06-16,SHIFTPUTIH - AKHIR,Moca,4,0,2024-06,0,1
2024-06-16,SHIFTPUTIH - AKHIR,Original (Putih),4,0,2024-06,0,1
2024-06-16,SHIFTPUTIH - AKHIR,Strawberry,6,0,2024-06,0,1
2024-06-16,SHIFTPUTIH - AWAL,Coklat,1,0,2024-06,0,1
2024-06-16,SHIFTPUTIH - AWAL,Moca,0,0,2024-06,0,1
2024-06-16,SHIFTPUTIH - AWAL,Original (Putih),0,0,2024-06,0,1
2024-06-16,SHIFTPUTIH - AWAL,Strawberry,0,0,2024-06,0,1
2024-06-17,SHIFT1 - AKHIR,Coklat,10,1,2024-06,0,0
2024-06-17,SHIFT1 - AKHIR,Moca,12,1,2024-06,0,0
2024-06-17,SHIFT1 - AKHIR,Original (Putih),6,1,2024-06,0,0
2024-06-17,SHIFT1 - AKHIR,Strawberry,4,1,2024-06,0,0
2024-06-17,SHIFT1 - AWAL,Coklat,3,1,2024-06,0,0
2024-06-17,SHIFT1 - AWAL,Moca,2,1,2024-06,0,0
2024-06-17,SHIFT1 - AWAL,Original (Putih),2,1,2024-06,0,0
2024-06-17,SHIFT1 - AWAL,Strawberry,0,1,2024-06,0,0
2024-06-17,SHIFT2 - AKHIR,Coklat,192,1,2024-06,0,0
2024-06-17,SHIFT2 - AKHIR,Moca,69,1,2024-06,0,0
2024-06-17,SHIFT2 - AKHIR,Original (Putih),46,1,2024-06,0,0
2024-06-17,SHIFT2 - AKHIR,Strawberry,69,1,2024-06,0,0
2024-06-17,SHIFT2 - AWAL,Coklat,12,1,2024-06,0,0
2024-06-17,SHIFT2 - AWAL,Moca,6,1,2024-06,0,0
2024-06-17,SHIFT2 - AWAL,Original (Putih),2,1,2024-06,0,0
2024-06-17,SHIFT2 - AWAL,Strawberry,1,1,2024-06,0,0
2024-06-17,SHIFT3 - AKHIR,Coklat,4,1,2024-06,0,0
2024-06-17,SHIFT3 - AKHIR,Moca,7,1,2024-06,0,0
2024-06-17,SHIFT3 - AKHIR,Original (Putih),4,1,2024-06,0,0
2024-06-17,SHIFT3 - AKHIR,Strawberry,4,1,2024-06,0,0
2024-06-17,SHIFT3 - AWAL,Coklat,17,1,2024-06,0,0
2024-06-17,SHIFT3 - AWAL,Moca,5,1,2024-06,0,0
2024-06-17,SHIFT3 - AWAL,Original (Putih),7,1,2024-06,0,0
2024-06-17,SHIFT3 - AWAL,Strawberry,12,1,2024-06,0,0
2024-06-17,SHIFTPUTIH - AKHIR,Coklat,1,1,2024-06,0,0
2024-06-17,SHIFTPUTIH - AKHIR,Moca,0,1,2024-06,0,0
2024-06-17,SHIFTPUTIH - AKHIR,Original (Putih),0,1,2024-06,0,0
2024-06-17,SHIFTPUTIH - AKHIR,Strawberry,0,1,2024-06,0,0
2024-06-17,SHIFTPUTIH - AWAL,Coklat,5,1,2024-06,0,0
2024-06-17,SHIFTPUTIH - AWAL,Moca,2,1,2024-06,0,0
2024-06-17,SHIFTPUTIH - AWAL,Original (Putih),1,1,2024-06,0,0
2024-06-17,SHIFTPUTIH - AWAL,Strawberry,2,1,2024-06,0,0
2024-06-18,SHIFT1 - AKHIR,Coklat,567,0,2024-06,0,0
2024-06-18,SHIFT1 - AKHIR,Moca,210,0,2024-06,0,0
2024-06-18,SHIFT1 - AKHIR,Original (Putih),216,0,2024-06,0,0
2024-06-18,SHIFT1 - AKHIR,Strawberry,267,0,2024-06,0,0
2024-06-18,SHIFT1 - AWAL,Coklat,485,0,2024-06,0,0
2024-06-18,SHIFT1 - AWAL,Moca,142,0,2024-06,0,0
2024-06-18,SHIFT1 - AWAL,Original (Putih),147,0,2024-06,0,0
2024-06-18,SHIFT1 - AWAL,Strawberry,171,0,2024-06,0,0
2024-06-18,SHIFT2 - AKHIR,Coklat,193,0,2024-06,0,0
2024-06-18,SHIFT2 - AKHIR,Moca,95,0,2024-06,0,0
2024-06-18,SHIFT2 - AKHIR,Original (Putih),22,0,2024-06,0,0
2024-06-18,SHIFT2 - AKHIR,Strawberry,22,0,2024-06,0,0
2024-06-18,SHIFT2 - AWAL,Coklat,8,0,2024-06,0,0
2024-06-18,SHIFT2 - AWAL,Moca,5,0,2024-06,0,0
2024-06-18,SHIFT2 - AWAL,Original (Putih),3,0,2024-06,0,0
2024-06-18,SHIFT2 - AWAL,Strawberry,3,0,2024-06,0,0
2024-06-18,SHIFT3 - AKHIR,Coklat,119,0,2024-06,0,0
2024-06-18,SHIFT3 - AKHIR,Moca,33,0,2024-06,0,0
2024-06-18,SHIFT3 - AKHIR,Original (Putih),91,0,2024-06,0,0
2024-06-18,SHIFT3 - AKHIR,Strawberry,40,0,2024-06,0,0
2024-06-18,SHIFT3 - AWAL,Coklat,21,0,2024-06,0,0
2024-06-18,SHIFT3 - AWAL,Moca,14,0,2024-06,0,0
2024-06-18,SHIFT3 - AWAL,Original (Putih),4,0,2024-06,0,0
2024-06-18,SHIFT3 - AWAL,Strawberry,5,0,2024-06,0,0
2024-06-18,SHIFTPUTIH - AKHIR,Coklat,6,0,2024-06,0,0
2024-06-18,SHIFTPUTIH - AKHIR,Moca,1,0,2024-06,0,0
2024-06-18,SHIFTPUTIH - AKHIR,Original (Putih),0,0,2024-06,0,0
2024-06-18,SHIFTPUTIH - AKHIR,Strawberry,3,0,2024-06,0,0
2024-06-18,SHIFTPUTIH - AWAL,Coklat,62,0,2024-06,0,0
2024-06-18,SHIFTPUTIH - AWAL,Moca,14,0,2024-06,0,0
2024-06-18,SHIFTPUTIH - AWAL,Original (Putih),5,0,2024-06,0,0
2024-06-18,SHIFTPUTIH - AWAL,Strawberry,9,0,2024-06,0,0
2024-06-19,SHIFT1 - AKHIR,Coklat,501,0,2024-06,0,0
2024-06-19,SHIFT1 - AKHIR,Moca,229,0,2024-06,0,0
2024-06-19,SHIFT1 - AKHIR,Original (Putih),172,0,2024-06,0,0
2024-06-19,SHIFT1 - AKHIR,Strawberry,393,0,2024-06,0,0
2024-06-19,SHIFT1 - AWAL,Coklat,441,0,2024-06,0,0
2024-06-19,SHIFT1 - AWAL,Moca,147,0,2024-06,0,0
2024-06-19,SHIFT1 - AWAL,Original (Putih),213,0,2024-06,0,0
2024-06-19,SHIFT1 - AWAL,Strawberry,167,0,2024-06,0,0
2024-06-19,SHIFT2 - AKHIR,Coklat,230,0,2024-06,0,0
2024-06-19,SHIFT2 - AKHIR,Moca,82,0,2024-06,0,0
2024-06-19,SHIFT2 - AKHIR,Original (Putih),90,0,2024-06,0,0
2024-06-19,SHIFT2 - AKHIR,Strawberry,156,0,2024-06,0,0
2024-06-19,SHIFT2 - AWAL,Coklat,4,0,2024-06,0,0
2024-06-19,SHIFT2 - AWAL,Moca,9,0,2024-06,0,0
2024-06-19,SHIFT2 - AWAL,Original (Putih),7,0,2024-06,0,0
2024-06-19,SHIFT2 - AWAL,Strawberry,2,0,2024-06,0,0
2024-06-19,SHIFT3 - AKHIR,Coklat,95,0,2024-06,0,0
2024-06-19,SHIFT3 - AKHIR,Moca,37,0,2024-06,0,0
2024-06-19,SHIFT3 - AKHIR,Original (Putih),68,0,2024-06,0,0
2024-06-19,SHIFT3 - AKHIR,Strawberry,64,0,2024-06,0,0
2024-06-19,SHIFT3 - AWAL,Coklat,12,0,2024-06,0,0
2024-06-19,SHIFT3 - AWAL,Moca,14,0,2024-06,0,0
2024-06-19,SHIFT3 - AWAL,Original (Putih),2,0,2024-06,0,0
2024-06-19,SHIFT3 - AWAL,Strawberry,19,0,2024-06,0,0
2024-06-19,SHIFTPUTIH - AKHIR,Coklat,44,0,2024-06,0,0
2024-06-19,SHIFTPUTIH - AKHIR,Moca,9,0,2024-06,0,0
2024-06-19,SHIFTPUTIH - AKHIR,Original (Putih),17,0,2024-06,0,0
2024-06-19,SHIFTPUTIH - AKHIR,Strawberry,23,0,2024-06,0,0
2024-06-19,SHIFTPUTIH - AWAL,Coklat,44,0,2024-06,0,0
2024-06-19,SHIFTPUTIH - AWAL,Moca,13,0,2024-06,0,0
2024-06-19,SHIFTPUTIH - AWAL,Original (Putih),11,0,2024-06,0,0
2024-06-19,SHIFTPUTIH - AWAL,Strawberry,32,0,2024-06,0,0
2024-06-20,SHIFT1 - AKHIR,Coklat,481,0,2024-06,0,0
2024-06-20,SHIFT1 - AKHIR,Moca,202,0,2024-06,0,0
2024-06-20,SHIFT1 - AKHIR,Original (Putih),217,0,2024-06,0,0
2024-06-20,SHIFT1 - AKHIR,Strawberry,403,0,2024-06,0,0
2024-06-20,SHIFT1 - AWAL,Coklat,333,0,2024-06,0,0
2024-06-20,SHIFT1 - AWAL,Moca,169,0,2024-06,0,0
2024-06-20,SHIFT1 - AWAL,Original (Putih),176,0,2024-06,0,0
2024-06-20,SHIFT1 - AWAL,Strawberry,274,0,2024-06,0,0
2024-06-20,SHIFT2 - AKHIR,Coklat,166,0,2024-06,0,0
2024-06-20,SHIFT2 - AKHIR,Moca,137,0,2024-06,0,0
2024-06-20,SHIFT2 - AKHIR,Original (Putih),108,0,2024-06,0,0
2024-06-20,SHIFT2 - AKHIR,Strawberry,108,0,2024-06,0,0
2024-06-20,SHIFT2 - AWAL,Coklat,10,0,2024-06,0,0
2024-06-20,SHIFT2 - AWAL,Moca,8,0,2024-06,0,0
2024-06-20,SHIFT2 - AWAL,Original (Putih),7,0,2024-06,0,0
2024-06-20,SHIFT2 - AWAL,Strawberry,7,0,2024-06,0,0
2024-06-20,SHIFT3 - AKHIR,Coklat,77,0,2024-06,0,0
2024-06-20,SHIFT3 - AKHIR,Moca,40,0,2024-06,0,0
2024-06-20,SHIFT3 - AKHIR,Original (Putih),58,0,2024-06,0,0
2024-06-20,SHIFT3 - AKHIR,Strawberry,62,0,2024-06,0,0
2024-06-20,SHIFT3 - AWAL,Coklat,24,0,2024-06,0,0
2024-06-20,SHIFT3 - AWAL,Moca,23,0,2024-06,0,0
2024-06-20,SHIFT3 - AWAL,Original (Putih),9,0,2024-06,0,0
